film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
3712,2,2,6.69999981,19,24
2507,53,50,6.4000001,7228,414
2545,2301,400,8,470501,0
1955,38,51,6.0999999,2953,480
1931,674,198,7.19999981,118483,0
708,83,53,7.19999981,14112,619
4863,56,123,5.80000019,8885,0
1084,418,125,4.5999999,55398,891
2499,50,49,6.9000001,2670,311
2993,357,161,6.80000019,57811,0
3056,107,79,6,26849,3000
2459,316,134,6.4000001,130070,0
4576,918,378,5.69999981,242420,56000
1475,162,86,4.69999981,9361,378
584,183,64,7.80000019,94139,0
2866,197,131,6.80000019,47203,0
3598,29,16,5.69999981,1245,0
3924,51,22,3.79999995,1321,238
1800,242,114,5.0999999,68417,0
449,62,21,5.30000019,4996,843
102,418,164,7.80000019,139432,0
4957,28,14,8.10000038,8739,0
522,181,81,6.9000001,85362,0
3783,10,23,7.4000001,591,5000
19,706,157,8.19999981,215340,16000
1117,102,51,6.69999981,5613,0
2769,364,148,7.5,87331,18000
3387,279,241,6.5999999,67824,0
4376,37,71,6.9000001,11191,0
3564,144,248,7,40618,0
3010,42,67,6.19999981,5664,921
947,40,19,7,666,91
505,55,15,5.19999981,21079,818
268,189,102,6.80000019,9830,1000
1079,88,56,4.9000001,16260,296
3978,50,31,4.80000019,7354,0
716,132,27,7.30000019,36624,0
502,9,9,6.19999981,240,37
624,365,120,7.80000019,75675,0
2198,212,46,5.9000001,22649,1000
1244,231,70,4.0999999,36491,509
4170,9,17,5.19999981,704,406
1477,1144,192,7.0999999,207613,4000
3379,193,238,6.4000001,30160,0
959,296,111,7.4000001,73347,0
1900,742,141,7.0999999,103241,5000
2289,16,45,7.5,695,70
319,18,15,4.5,870,76
4299,281,246,6.30000019,159931,22000
1395,355,90,4.5999999,16340,356
3665,61,74,5.5999999,12128,0
2805,436,250,6.5,69569,0
315,10,2,5.69999981,763,135
2299,2685,478,8.30000019,980946,15000
3017,342,345,7,208422,3000
2206,1509,287,7.69999981,299127,0
1342,183,85,5.80000019,11388,652
3609,741,424,6.5,270226,57000
2165,49,45,4.30000019,5928,243
2399,23,52,6.9000001,1578,91
2979,2192,459,7,296787,0
2913,174,90,5.4000001,29285,0
4672,154,218,6.4000001,47988,35000
4910,1,1,5.19999981,15,9
1381,674,211,6.69999981,181058,0
1398,1,1,2.79999995,275,10
644,147,75,7.69999981,33850,0
1718,438,161,6.69999981,89806,0
4512,174,61,5.5999999,15448,15000
3807,154,218,5.30000019,18566,0
949,29,28,7,1524,166
3301,187,219,6.5,114553,0
980,70,63,6.19999981,19774,355
217,71,41,5.19999981,3701,903
4530,28,48,5.80000019,6025,0
93,65,27,6.9000001,5786,573
2257,2814,406,7.0999999,179235,13000
1273,159,95,6.80000019,11101,633
1039,181,110,6.5,23302,1000
2777,190,106,5.5,15388,0
3843,2,3,7.19999981,57,88
944,696,99,7.30000019,160511,11000
3148,29,29,6.19999981,5154,314
1632,394,127,6.5999999,160440,0
4747,307,412,7.19999981,93548,23000
2408,86,73,5.19999981,12570,771
4052,474,383,6.69999981,246803,108000
1906,133,68,7.19999981,38273,0
1580,673,205,4.4000001,38985,0
4075,162,264,5.9000001,47169,17000
4899,155,159,6,35654,20000
2663,410,151,5.0999999,93748,1000
3999,2326,775,7,456260,97000
2314,30,4,4.80000019,1524,31
4441,83,166,6.80000019,23323,10000
2855,329,232,7.9000001,90827,26000
4846,2,3,4,60,381
1193,289,112,6.4000001,161858,0
2028,166,135,7.69999981,24921,0
1825,109,75,7,6000,595
2997,44,80,7.30000019,14247,0
3124,19,47,5.0999999,3174,376
162,150,66,8,29839,0
550,42,20,6,17349,855
3288,214,187,6.5999999,69860,0
4334,66,113,5.19999981,8913,0
1565,308,66,2.0999999,19412,0
778,408,71,7,59041,0
165,171,57,7.19999981,25857,0
2341,600,231,6.19999981,126746,0
383,245,183,7.19999981,142293,14000
2438,262,140,5.0999999,28606,0
346,154,79,7.80000019,26310,0
4338,434,339,6.4000001,164238,33000
4330,90,166,6.5,62424,13000
1896,179,81,5.80000019,29661,0
3554,320,328,7.19999981,109873,33000
4171,113,203,6.69999981,85833,17000
887,212,75,6.9000001,50311,0
1356,246,132,7,41313,0
1677,301,108,6.19999981,94049,0
79,40,21,7.30000019,4313,612
4114,324,218,6.30000019,116994,35000
1905,737,191,5.80000019,142569,10000
990,41,24,4.9000001,3803,68
3817,918,435,6.0999999,197584,42000
1687,89,62,4.4000001,4102,53
3040,398,228,5.4000001,107772,0
1656,78,61,6.4000001,3413,29
3087,42,18,7.4000001,15862,389
4486,18,40,4.69999981,2621,844
3195,32,100,7.4000001,4999,0
3275,57,107,5.4000001,16271,1000
768,180,53,5.9000001,55350,0
207,542,141,8.10000038,375240,0
3482,25,90,6.69999981,13443,0
3884,274,208,5.5999999,85237,18000
3961,20,36,5.19999981,2086,657
2222,308,173,6.0999999,120795,0
2834,299,226,7.4000001,114762,19000
567,52,71,7.5,7143,865
4405,4,2,3.20000005,73,178
2616,116,99,6.4000001,21215,0
4935,,,8.10000038,335,22
861,21,21,6.4000001,1727,46
1010,174,122,7.19999981,82232,0
3461,38,27,6,7663,694
2727,10,11,7.69999981,771,246
1163,213,94,7.4000001,21245,0
2611,110,20,6.30000019,12411,533
4359,6,5,5.30000019,485,107
3866,194,236,6.19999981,110073,0
4251,205,234,6.69999981,125036,22000
2073,540,191,6.0999999,87494,0
2490,340,163,6.30000019,156267,0
4533,25,78,4.69999981,2863,488
3850,203,274,7.30000019,173848,25000
1444,339,196,6.9000001,34191,0
4873,55,63,6.80000019,6276,16000
2318,467,267,7.4000001,188785,0
1040,239,63,6.19999981,48458,0
2218,75,52,5.30000019,12706,0
1033,181,84,5.4000001,58227,2000
428,175,83,7.4000001,66966,0
3657,86,68,6.9000001,29994,0
1360,133,81,7.19999981,18520,0
2967,263,238,7.0999999,174248,0
731,94,39,6.69999981,45798,1000
4830,46,81,6.69999981,4654,18000
2163,67,58,7.4000001,16828,0
2013,455,175,7.30000019,57661,0
2543,584,256,7.19999981,263853,0
1682,38,27,4.5999999,5612,842
1404,158,81,5.30000019,23076,1000
4004,423,239,5.4000001,104831,32000
2515,293,232,7.0999999,89383,0
3998,261,229,6.69999981,157051,29000
4302,68,161,4,13506,0
3534,48,118,7.0999999,18395,0
721,52,15,6.5,10476,0
1327,560,150,7.0999999,137854,3000
4042,1722,703,8.10000038,995415,123000
3943,57,43,6.5999999,3665,0
1302,274,113,6.30000019,42705,885
177,236,144,8.10000038,54057,0
2876,118,29,6.69999981,25450,0
3881,698,500,7.80000019,518537,54000
1328,121,81,6.0999999,16372,311
4499,630,492,6.19999981,182899,60000
2149,316,150,7.0999999,155262,0
125,267,130,6.9000001,75280,0
3493,23,73,6.4000001,5695,0
4700,200,256,5.5999999,30219,22000
3181,1055,367,5.80000019,283418,13000
856,162,81,5.4000001,68406,0
348,458,109,8.10000038,104908,18000
1028,328,160,6.5,149680,0
3440,22,56,6.0999999,5385,0
1743,578,111,3.29999995,34219,0
2014,292,82,7.5999999,43378,0
1855,217,86,5,16300,720
164,50,38,5.5,3340,566
962,21,17,6.5,1038,51
3068,345,197,7.69999981,52286,24000
4638,138,219,7.0999999,44788,23000
405,513,230,8,152306,16000
675,28,11,7.19999981,2039,81
1723,559,224,6.69999981,158267,0
4856,302,423,6.4000001,60926,23000
640,148,63,7.30000019,41361,0
2843,27,78,7.30000019,5166,815
4927,,,7.19999981,6,0
4347,1,1,5.30000019,207,212
4157,19,9,6.5999999,4204,0
1907,370,150,5.9000001,191912,0
311,33,6,7.19999981,3157,337
577,241,104,7.5999999,143696,0
44,54,41,7.0999999,3258,359
3756,15,18,5.69999981,6025,995
3449,87,193,7.30000019,21086,0
2580,122,135,6.69999981,85086,0
1021,165,95,5.69999981,19176,956
3227,157,157,5.9000001,35990,0
1440,49,41,6.0999999,8146,181
3708,137,174,6,46239,0
4495,11,7,4.0999999,1084,437
4789,26,111,7.9000001,7025,0
710,197,84,7.0999999,107923,0
4298,158,260,5.9000001,60596,13000
1011,174,122,7.19999981,82232,0
4895,126,141,6.30000019,27130,14000
699,114,36,5.5,60293,669
1205,749,101,6.9000001,149222,0
2390,548,229,7.30000019,119286,0
3061,260,146,3.9000001,27664,1000
2673,482,186,6.69999981,121058,3000
4297,70,230,6.5999999,20616,0
2707,548,175,6.80000019,114321,0
3791,6,2,3.20000005,192,239
60,108,69,7.19999981,22124,0
2265,407,169,5.19999981,49739,0
2321,411,196,5.5999999,44966,0
1203,161,70,6.9000001,8039,625
1672,291,107,4.69999981,12856,299
3030,85,95,6.0999999,9465,0
3624,24,47,4.4000001,2508,788
2709,407,215,8.5,259379,39000
4529,28,48,5.80000019,6025,0
1227,83,95,7,6690,284
3358,974,422,6.5999999,286095,0
1113,2277,219,8.60000038,881236,22000
1019,376,79,6,56403,0
2086,268,108,5.9000001,106909,0
2986,74,114,5.19999981,9376,0
286,213,90,7.19999981,40511,0
2212,859,246,8,395921,19000
4715,160,191,6.4000001,63390,0
1989,123,56,4.5999999,24038,411
2646,1083,406,8.19999981,467234,27000
77,241,183,8.30000019,109335,0
2193,15,26,6.9000001,603,122
2362,81,67,6,19737,901
574,54,16,5.30000019,2580,710
1090,160,64,7,13892,915
2261,152,77,5.69999981,53687,1000
1331,8,16,5.19999981,1004,143
2191,627,198,6.4000001,284852,0
2785,44,61,5.5999999,5747,246
4265,1171,590,7.80000019,395573,92000
153,62,31,7.30000019,6350,357
3732,34,68,6.30000019,2603,952
369,68,16,6.5999999,9503,0
1611,2319,209,7.5999999,224013,10000
3635,374,321,6,176606,25000
4160,95,168,6.4000001,59805,0
226,1470,282,8.69999981,911097,33000
4670,5,12,5.4000001,522,84
3599,463,333,6.30000019,79461,10000
156,159,79,7.5,25019,0
2915,9,3,4.0999999,143,13
236,1191,318,7.9000001,157857,12000
2401,181,128,6.5999999,49676,0
4104,345,377,7.80000019,272534,40000
3283,132,188,7,166791,0
63,67,15,6.5999999,2498,376
2122,226,119,6.5999999,9649,1000
1812,302,136,6.0999999,43575,0
2521,217,153,5.5,22639,300
2824,368,140,3.79999995,38398,0
3551,136,160,4.80000019,16411,0
1799,206,112,7.9000001,35464,0
1793,278,136,6.69999981,49311,0
3548,17,50,6.4000001,1213,0
2369,263,142,6.69999981,82819,0
1006,431,117,7.5,259519,11000
1290,37,44,5.80000019,2045,339
4291,164,285,5.4000001,21468,12000
3300,73,76,5.0999999,18313,985
3641,35,113,6.30000019,11816,0
1252,140,46,7.0999999,5158,196
1915,226,180,7.5,41999,0
4348,48,69,4.69999981,14621,0
2197,22,2,5.80000019,275,141
2795,364,93,3.5999999,21506,0
4012,260,271,7,101287,31000
3383,287,192,6.4000001,94292,13000
258,50,23,7,11623,643
3971,845,488,7.5999999,243834,144000
1214,18,16,6.4000001,704,100
2354,372,171,6.5999999,244840,0
4372,134,136,6.0999999,41638,13000
4570,38,52,5.69999981,15310,3000
3864,738,516,7,536314,63000
970,117,85,7,21606,0
3385,88,144,6.5,33473,0
833,139,60,6.4000001,78343,0
4866,1,2,9.10000038,246,0
3890,93,70,5.9000001,30842,0
205,317,161,8.10000038,103493,17000
3675,98,222,6.69999981,19616,0
341,2,,7.0999999,39,32
1774,614,151,4.0999999,26905,0
473,629,217,7.80000019,290949,13000
680,87,60,4.80000019,25086,1000
864,97,46,5.80000019,11913,616
3420,704,408,8.30000019,665575,27000
2305,27,35,6.5,746,88
2075,339,119,6.0999999,122187,0
1506,335,173,7.4000001,54643,0
2928,1107,398,8.10000038,372990,16000
786,130,64,6.5999999,91176,0
3531,65,19,6.30000019,3942,0
358,851,147,8.30000019,537442,19000
4476,346,327,6.5,136954,32000
2508,213,77,4.30000019,51349,0
2800,666,112,2.29999995,89687,0
1292,260,107,5.30000019,45500,1000
4909,239,248,6.5999999,42372,29000
4154,52,193,6.80000019,12796,0
3927,13,17,6.5999999,2116,0
371,668,256,7.5,149293,10000
1340,10,22,4,1415,118
197,369,124,8.10000038,101627,0
218,535,152,7.4000001,69831,0
1736,67,38,6,4387,204
1159,426,101,5.5,47814,0
2454,411,227,6.4000001,86152,0
3059,144,256,7.69999981,85589,0
2811,532,250,7.5999999,155496,0
3648,137,109,7,34224,10000
1407,69,60,5,8560,177
2105,49,54,5.19999981,8023,591
3611,389,410,7.9000001,275869,36000
2208,531,195,6.5999999,147504,0
1784,467,193,7.5999999,328159,3000
1805,83,9,6,3709,0
1909,92,81,5.5999999,14147,401
1222,274,138,6.19999981,88132,0
4593,752,539,8,514125,82000
1688,633,109,7.69999981,305929,0
2987,396,254,6,62770,0
3513,156,226,8.19999981,80429,37000
120,780,181,8.89999962,503509,20000
2787,143,183,7.69999981,51353,13000
2483,27,32,5.5,5159,143
3883,203,325,6.30000019,64682,0
462,537,252,7.80000019,113451,0
3435,553,445,7.69999981,386217,26000
4797,7,9,4.5999999,742,479
2815,376,193,6.30000019,140780,0
4401,423,261,6.30000019,138582,37000
679,290,36,4,38203,0
4934,1,,7.4000001,299,367
3062,280,151,6,48999,0
3217,201,217,7.0999999,88037,10000
942,207,131,6.9000001,69576,2000
3789,16,9,5.5999999,4068,754
142,106,20,6.69999981,9352,0
2892,50,72,6.30000019,37700,0
2790,199,168,7.4000001,89547,0
3117,74,152,7.30000019,26156,0
4108,3,6,7.0999999,122,181
169,349,104,7.80000019,128334,0
4755,2,,4.30000019,24,85
533,477,149,8.30000019,515306,0
3404,119,121,5.5999999,23424,0
633,201,54,7.5,82743,7000
3084,45,85,4.5,8860,279
4521,491,348,5.9000001,167089,62000
808,216,63,6.4000001,69197,0
1303,1377,186,8.5,782610,30000
2141,632,226,7.80000019,174591,0
3322,49,12,7.19999981,7295,504
3759,12,5,3.20000005,408,211
2150,1504,274,7.80000019,382255,11000
1597,99,61,7,5016,305
109,255,89,8,55816,7000
2555,36,25,2.0999999,8707,244
476,273,103,7.0999999,136667,13000
2596,253,164,6.9000001,194249,0
3666,378,327,7.69999981,270441,40000
1319,414,143,8,63733,0
2027,1676,280,6.4000001,305340,0
1754,243,117,6.0999999,31788,0
4772,383,389,6.5999999,166137,38000
3260,1,2,5.0999999,118,32
1014,227,83,6.30000019,88225,0
2745,1912,334,6.80000019,383427,0
3623,237,239,7.4000001,146364,27000
3038,134,194,7.80000019,40481,0
3640,432,357,5.80000019,89442,0
3502,121,184,4.9000001,53160,0
2082,50,76,5.30000019,5917,177
4439,1,1,6.5999999,25,71
4701,135,222,5.69999981,38202,41000
4893,115,181,6.30000019,17533,12000
1985,95,51,5.5,3972,655
1155,40,19,5,1555,98
1671,890,202,6.30000019,248045,0
2440,129,74,7,16299,1000
2431,177,66,3.5,20310,0
1455,289,170,5.9000001,100001,0
1288,157,62,6.9000001,9323,970
4470,14,88,5.5999999,2894,0
3170,37,111,7.0999999,9230,0
517,79,27,6,87538,0
1489,3,13,4.19999981,122,4
4145,17,40,4.4000001,1633,0
764,169,61,5.5999999,21102,1000
2726,32,32,4.5999999,1263,352
232,181,112,8,37594,0
3,45,48,8.30000019,4849,226
1679,445,141,6.80000019,101899,0
3029,360,266,7.5999999,307029,6000
807,194,56,6.5999999,24438,0
1629,38,44,6.5,6808,227
3434,39,64,5.0999999,3650,0
961,15,11,5.30000019,2301,439
2758,524,156,7.4000001,91860,14000
43,162,91,7.80000019,21316,0
2351,222,118,7,54657,0
83,389,184,7.30000019,116642,5000
3066,105,160,7.4000001,36894,0
42,9,1,7.0999999,67,10
794,140,97,5.80000019,61018,0
2716,56,50,5.5999999,5494,255
1044,289,131,6.5999999,124641,0
2335,495,190,6.4000001,58658,0
2954,205,45,4.30000019,8560,797
1276,190,35,5.30000019,11439,901
4034,4,15,6.30000019,760,209
2388,735,278,7.69999981,166269,0
689,156,58,7.9000001,45703,0
406,437,124,6.69999981,111649,0
653,17,13,6.0999999,1435,266
3524,120,140,5.4000001,72867,0
2724,83,76,4.4000001,14888,747
2106,660,212,3.29999995,87451,0
493,210,61,6.80000019,57578,0
2405,138,127,6.9000001,25474,0
1422,171,94,4.30000019,39391,374
2653,58,88,6.19999981,5931,0
3402,71,118,7.69999981,22811,11000
4421,701,406,7.5999999,303185,82000
756,395,121,8.10000038,183288,22000
1510,399,113,5.9000001,38076,0
4377,147,325,7,55539,20000
3844,460,373,8.10000038,318955,75000
1837,2335,208,6.69999981,271592,0
3265,245,180,5.80000019,113483,0
2254,363,209,6.5999999,86422,0
715,329,57,7.5,112175,11000
511,38,22,5.80000019,4756,624
1285,22,29,6.0999999,708,93
1131,168,57,6.0999999,24834,934
3716,227,277,5.9000001,83788,20000
855,318,109,7.30000019,189923,0
3496,197,222,6.4000001,147317,12000
906,148,60,4.9000001,27648,0
1176,51,63,7.30000019,5153,687
2706,645,236,7.5999999,295375,15000
4446,10,17,3.29999995,1285,721
757,1065,132,8.39999962,736638,17000
4694,15,6,7,876,259
4360,42,30,5.19999981,12372,0
1678,962,220,7.5999999,209133,0
1779,43,33,5.9000001,4564,227
1549,4,12,6.0999999,91,27
1300,111,54,6.30000019,10413,579
2496,303,177,7,85198,0
4366,8,22,6.19999981,605,679
463,201,94,6.9000001,55101,3000
374,175,94,7.30000019,126464,0
1274,255,103,5.5,74274,0
1417,1426,237,6.0999999,242188,0
4457,27,94,7.4000001,15060,0
2604,196,104,7.0999999,56595,641
1192,362,93,6.80000019,87785,0
3190,20,101,5.69999981,2410,784
4582,22,7,2,3279,0
4008,356,360,5.9000001,61995,33000
2083,44,55,4.5,11092,167
3343,4,5,7.4000001,1418,30
2446,612,144,5.0999999,66382,0
3799,69,115,8.5,22457,26000
3525,106,41,6,9673,0
4622,212,351,7.5,73249,36000
1451,78,39,7.30000019,2794,0
4069,83,28,6.69999981,14015,831
309,253,203,6.9000001,14985,2000
1253,85,45,5.80000019,4377,309
2977,102,118,6.5,52908,0
1054,247,76,6.5,37885,0
2931,47,66,5.30000019,5012,254
2422,24,40,5.9000001,3299,191
1333,87,54,7.30000019,3479,180
4685,773,536,8.30000019,345198,118000
3752,209,255,6.30000019,25750,0
2880,429,263,8,66610,0
4288,124,280,7.69999981,55516,29000
2904,666,251,6.0999999,149019,0
937,130,46,8.5,27882,0
2683,127,101,6.69999981,21767,0
140,26,35,7.19999981,4391,278
86,207,103,7.69999981,67825,0
1247,183,49,5.4000001,18711,0
2248,815,283,8,479166,0
3233,144,166,5.5,83506,0
4337,301,289,7,316671,35000
4883,6,78,7.30000019,408,21000
4316,10,9,2.5999999,332,200
3796,186,240,7,165333,19000
3668,190,345,6.5,80617,36000
1587,339,140,6.5999999,53415,0
2096,112,93,7.0999999,10680,562
1698,1441,224,7.5999999,297250,11000
2784,289,269,7.0999999,88451,0
3753,157,189,6.5,105556,17000
2621,889,270,7.9000001,355810,15000
1032,57,61,7.0999999,5744,381
159,105,40,7.0999999,27646,0
4301,160,120,5.5,28570,0
4422,10,70,6.0999999,1738,278
1260,100,70,6.19999981,14637,619
2030,30,7,3.29999995,397,32
2688,644,240,5.5999999,63363,0
3107,86,212,7.5,29248,0
3522,36,70,5.80000019,10103,0
3860,41,62,5.0999999,14280,0
4513,21,43,5.80000019,6797,0
1067,237,96,5.5,17328,673
580,248,132,7.0999999,90070,11000
3231,65,165,6.69999981,32003,0
918,21,44,7.0999999,2081,224
4510,1,1,6.80000019,78,267
70,273,122,8.19999981,149444,0
1036,83,32,5.30000019,1622,30
3506,99,134,7.0999999,43965,19000
3280,162,242,6.5999999,77305,11000
4847,6,6,5,60,1000
874,869,242,7.19999981,222018,11000
2036,179,122,4.9000001,32049,988
761,147,55,5,34471,0
1350,1308,174,2.4000001,65464,0
312,195,161,6.5999999,22773,0
4231,698,358,6.5,203154,45000
2196,371,143,7,72639,19000
3167,112,189,7.0999999,12241,0
659,895,308,8.10000038,613473,19000
1130,20,5,5.5,372,18
4843,119,216,7.5,32507,15000
2316,209,127,7.19999981,92702,0
3004,241,302,7.69999981,88682,0
3658,297,365,7.19999981,111658,20000
1055,161,114,6.30000019,20576,652
52,333,153,8.10000038,80193,3000
4794,455,371,6.19999981,65299,27000
419,217,96,6.4000001,117606,0
1134,258,98,8.10000038,65951,5000
3080,148,135,5.19999981,26609,0
4532,351,320,6.0999999,127258,56000
2203,52,47,7.5999999,4976,989
2040,58,85,5.4000001,11634,227
1128,21,12,6.4000001,867,109
2721,611,201,8,338383,32000
4749,331,349,7.9000001,119928,76000
4063,1,1,6.9000001,197,126
1030,84,44,4.69999981,8983,316
3350,8,21,7.4000001,474,203
278,140,36,5.69999981,50125,0
2540,90,28,7,8616,758
4671,154,218,6.4000001,47968,35000
1070,409,141,7.5,75973,0
1761,142,66,5.30000019,19706,448
4029,561,444,5.30000019,108683,25000
967,197,80,7.30000019,11550,489
2835,119,120,5.30000019,32157,913
4234,475,440,5.69999981,83234,30000
1380,10,24,6.5999999,601,22
1234,385,133,7.30000019,125421,0
66,36,39,6.19999981,2636,365
2546,59,108,6.69999981,9334,447
3629,696,556,7.69999981,479453,74000
3868,70,112,4.80000019,8589,0
3174,380,198,5.5,156348,0
3621,165,213,6.4000001,74691,0
1374,173,64,4.9000001,12324,580
438,307,158,5.9000001,25332,0
2711,284,78,4.69999981,27486,0
2180,226,127,6.4000001,49405,2000
2411,46,49,7.0999999,2877,903
3429,31,129,6.30000019,3174,512
1017,100,34,6.5999999,23928,0
3547,156,212,6.5,58871,0
1581,867,181,6.9000001,128593,0
1529,411,131,6.4000001,86902,0
3131,94,71,6.0999999,22753,0
4578,261,254,5.4000001,31089,20000
712,79,32,4.30000019,16194,319
2509,202,136,6.0999999,67707,0
4665,49,45,6.30000019,4693,0
2076,210,194,7.5,41496,0
259,92,63,7.69999981,25498,0
370,668,256,7.5,149285,10000
4387,742,576,7.80000019,496749,55000
2017,190,129,7.19999981,28855,0
2059,74,25,7.69999981,2164,0
196,315,129,8,112671,14000
894,117,50,6.19999981,31817,0
3163,713,316,6.69999981,299852,0
746,351,94,7.19999981,190439,0
2044,172,66,5.30000019,27580,0
4436,7,9,7.19999981,955,68
4669,144,173,6,85629,14000
2840,50,121,6.30000019,8014,314
1998,916,235,5.69999981,42256,0
4185,1885,738,7.80000019,582917,147000
687,241,83,7.5999999,63931,0
3986,261,368,7.4000001,135286,27000
4743,277,305,7.5,147128,44000
2989,39,41,6.5999999,10706,0
672,130,46,5.9000001,10182,810
928,191,78,7.0999999,86347,0
306,27,50,6.4000001,1275,0
3768,512,432,7.4000001,365104,35000
1334,162,75,4.0999999,24216,401
1190,840,242,7.80000019,254404,0
870,71,27,6.5,12278,758
12,98,66,7.80000019,13269,1000
508,114,66,4.5,13190,616
345,911,297,8.19999981,258078,23000
3526,348,283,6.30000019,148280,11000
951,857,172,6.69999981,120416,10000
4156,85,169,6.5,64387,15000
2690,23,51,7.30000019,4702,0
4835,40,68,3.70000005,3313,2000
3279,72,52,5.30000019,7412,0
3966,133,178,5.80000019,67296,0
2645,250,166,6.80000019,127345,0
1769,61,43,6.4000001,1894,108
4183,109,146,4.4000001,19586,4000
1894,127,69,6.69999981,17983,0
3705,76,115,5.80000019,12520,0
4219,108,211,7.0999999,21223,13000
4374,1,17,6.0999999,1673,348
10,59,35,6.5,4152,328
227,109,82,6.5,13915,0
792,196,69,7.69999981,78392,0
4085,509,462,6.4000001,139749,29000
414,189,159,6.0999999,15531,0
845,196,65,6.9000001,22246,0
2201,672,191,6.19999981,151580,0
1783,141,105,5.4000001,41663,531
3529,315,226,5.19999981,80870,0
99,235,122,8,147566,0
993,69,22,6.30000019,8118,0
3386,279,241,6.5999999,67822,0
3579,4,7,6.9000001,296,89
4716,123,76,4.4000001,23473,8000
3090,99,143,6.5,17757,982
966,138,83,6.30000019,32416,0
3126,36,57,7,11704,702
2223,79,105,6.9000001,13727,973
336,32,21,6.19999981,881,323
4497,99,159,6.4000001,58498,0
2818,149,111,6.69999981,59900,0
3244,170,211,7.30000019,44864,13000
1152,281,120,6.30000019,58023,0
4415,657,314,6.0999999,128694,51000
2300,323,161,5.69999981,59435,0
4759,87,205,6.4000001,9427,0
3417,1439,366,6,323207,0
4932,36,108,7.69999981,10111,0
1027,2528,315,7.69999981,793059,26000
48,233,94,8,78454,5000
3541,73,163,7.19999981,11158,0
2583,166,111,5.9000001,19715,515
2138,44,13,3.29999995,1207,40
3523,801,447,7.69999981,435864,36000
4786,26,10,5,1510,0
1278,194,95,6.80000019,12375,846
3346,26,115,7.30000019,29203,0
1267,100,72,6.4000001,7736,0
186,1058,304,8,284252,18000
1952,225,153,7.69999981,114407,11000
3906,751,377,5.9000001,202382,44000
525,491,96,8,277451,23000
891,5,19,7,1470,121
693,292,80,7.80000019,171882,14000
3918,271,270,5,52642,24000
2968,178,225,6.9000001,146766,0
1023,263,97,7.30000019,18697,578
1107,157,117,6.69999981,23940,688
4660,695,369,4.30000019,110486,41000
3644,199,337,7,54104,38000
2158,381,183,6.69999981,56813,0
1545,190,98,5.5,21283,361
2530,313,159,4.19999981,31124,764
1439,365,70,6.0999999,57040,0
2900,23,46,7.0999999,10175,0
2871,143,168,6.5999999,58509,0
3484,256,258,6.5999999,75201,0
2647,123,165,7.30000019,63084,0
3332,585,357,7,230931,0
3862,975,584,6.69999981,136367,39000
2939,28,21,4.80000019,6691,366
2771,184,110,5.5999999,32412,0
75,81,42,7.9000001,7998,808
4745,409,474,8.10000038,195333,80000
707,420,148,7.9000001,142416,0
4604,172,138,5.4000001,39782,11000
820,236,71,7.4000001,99558,0
4639,21,33,4.80000019,1355,275
2753,172,233,7.9000001,44763,14000
2262,622,192,6.5,124242,4000
1330,515,191,7.9000001,385871,0
4272,131,124,7.80000019,69676,31000
914,202,50,7.5999999,22697,0
558,316,142,7.0999999,269858,0
555,382,92,8,186485,0
4907,398,370,7.80000019,106221,65000
2298,220,152,6.30000019,65979,999
1361,1051,221,7.69999981,394317,23000
2229,26,33,5.80000019,1231,49
3503,27,15,6.5,3015,850
4127,312,346,6.9000001,59545,18000
4960,,,9.5,10,0
4273,108,133,5.5999999,37493,0
3682,78,190,7.0999999,35446,0
105,26,24,8.10000038,891,363
755,539,144,5.4000001,190786,0
2232,267,106,6,16832,701
2178,428,141,6.30000019,211296,0
2187,692,193,6.9000001,255447,0
4483,72,6,5.0999999,4167,0
1348,180,101,5.5,20201,0
1002,157,95,7.19999981,11622,1000
36,87,32,6.9000001,6304,403
4155,3,12,6.19999981,683,874
686,89,43,6.5,59569,0
3676,35,42,4,1771,835
2195,13,16,8.30000019,496,110
4015,221,265,6.69999981,87203,25000
270,283,62,7.80000019,35130,0
2246,37,78,6.69999981,2720,57
836,140,69,6.80000019,30083,0
3085,414,284,6.0999999,57873,0
451,69,29,5.9000001,39798,0
3913,131,279,5.69999981,39247,10000
1397,482,175,6,141414,0
4819,147,203,7.30000019,33856,34000
3702,175,34,7,15401,10000
3684,13,10,6.0999999,1262,224
539,133,40,7.5,22800,667
3121,876,388,7.5999999,332065,16000
3115,156,172,5.4000001,44130,0
4467,918,433,6.4000001,327367,83000
4051,310,313,6.4000001,213863,59000
103,259,145,7.80000019,107408,0
2959,214,164,5.5999999,81523,0
4102,37,102,6.4000001,5147,0
3064,369,198,6,57446,0
3738,329,288,6.0999999,195043,27000
2047,2121,245,6.69999981,364948,0
3253,120,77,6.9000001,70076,14000
2302,88,96,6.4000001,8427,1000
2395,180,137,7.0999999,13505,0
4240,1106,575,7,381148,83000
1532,164,46,4.80000019,30771,0
1921,156,54,6.5,22570,0
4172,44,83,5.9000001,20615,0
2343,340,123,6.9000001,109894,0
507,100,81,6.5,9502,812
4817,2,27,3.5999999,133,135
765,190,77,7.5999999,73193,0
2110,209,105,5.19999981,27548,0
917,89,37,6.5999999,17859,911
152,258,112,8,76398,0
2377,131,202,7.69999981,53508,4000
3456,3,20,6.69999981,465,503
4358,6,2,6,192,41
3137,56,109,7.30000019,19440,0
